date,month,pm2.5_dailymean,aqi,units,site_name,site_id,state,method_code,method_desc,lat,long
2020-07-22,7,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-23,7,7.7,43,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-24,7,8.2,46,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-25,7,8.8,49,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-26,7,8.2,46,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-27,7,9.1,51,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-28,7,8.5,47,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-29,7,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-30,7,6.3,35,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-07-31,7,7.5,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-01,8,8.7,48,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-02,8,7.6,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-03,8,7.9,44,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-04,8,8.9,49,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-05,8,6.8,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-06,8,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-07,8,6.8,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-08,8,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-09,8,7,39,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-10,8,9.7,52,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-11,8,12.4,57,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-12,8,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-13,8,7.7,43,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-14,8,10.5,54,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-15,8,10,53,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-16,8,8.1,45,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-17,8,6.3,35,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-18,8,5.5,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-19,8,5.5,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-20,8,4,22,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-21,8,6.6,37,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-22,8,8.3,46,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-23,8,8.1,45,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-24,8,7.6,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-25,8,8.7,48,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-26,8,2.8,16,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-08-27,8,4.7,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-19,9,3.3,18,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-20,9,4,22,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-21,9,4.6,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-22,9,4.5,25,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-23,9,7.6,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-24,9,10.9,54,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-29,9,6,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-09-30,9,3.7,21,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-01,10,7.1,39,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-02,10,6.6,37,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-03,10,5.5,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-04,10,4.7,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-05,10,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-06,10,5,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-07,10,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-08,10,2.6,14,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-09,10,3.8,21,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-10,10,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-11,10,5.1,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-12,10,5.2,29,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-13,10,3.9,22,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-14,10,4.2,23,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-15,10,6.6,37,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-16,10,5,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-17,10,4,22,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-18,10,9.1,51,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-19,10,9.6,52,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-20,10,6.7,37,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-21,10,4.7,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-22,10,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-23,10,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-24,10,6.5,36,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-25,10,4.4,24,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-26,10,7,39,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-27,10,5.1,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-28,10,5.4,30,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-29,10,6.8,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-30,10,5.3,29,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-10-31,10,7.3,41,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-01,11,11.7,56,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-02,11,2.7,15,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-03,11,2.8,16,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-04,11,5,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-05,11,5.9,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-06,11,7,39,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-07,11,11.7,56,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-08,11,18.1,68,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-09,11,25,81,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-10,11,14,60,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-11,11,5,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-12,11,3.6,20,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-13,11,6.2,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-14,11,6.4,36,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-15,11,6.7,37,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-16,11,3.5,19,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-17,11,5.5,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-18,11,3.3,18,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-19,11,5.4,30,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-20,11,7.3,41,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-21,11,8.7,48,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-22,11,5.5,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-23,11,4.9,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-24,11,3.5,19,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-25,11,9.2,51,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-26,11,9.2,51,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-27,11,6.9,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-28,11,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-29,11,6.5,36,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-11-30,11,8.5,47,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-01,12,8.1,45,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-02,12,3.6,20,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-03,12,4.8,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-04,12,5.9,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-05,12,4.4,24,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-06,12,2.6,14,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-07,12,3.4,19,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-08,12,5,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-09,12,8,44,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-10,12,7.6,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-11,12,12.5,57,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-12,12,18.3,68,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-13,12,10.8,54,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-14,12,5.4,30,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-15,12,4.4,24,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-16,12,4.9,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-17,12,3.2,18,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-18,12,4.8,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-19,12,9.1,51,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-20,12,16.2,64,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-21,12,19.7,71,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-22,12,10.8,54,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-23,12,5.9,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-24,12,7.5,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-25,12,6.8,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-26,12,5.8,32,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-27,12,7.6,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-28,12,9.9,52,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-29,12,3.2,18,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-30,12,5.2,29,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-12-31,12,6,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,236,Teledyne T640 at 5.0 LPM,42.34887271,-71.09716279
2020-06-18,6,3.1,17,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-19,6,3.6,20,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-20,6,6,33,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-21,6,7.9,44,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-22,6,4.3,24,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-23,6,7.2,40,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-24,6,9,50,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-25,6,4.6,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-26,6,6.8,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-27,6,6.4,36,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-28,6,5.4,30,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-29,6,4.8,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-06-30,6,4.4,24,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-01,7,4.8,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-02,7,5.6,31,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-03,7,7.5,42,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-04,7,11.9,56,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-05,7,12.5,57,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-06,7,5.1,28,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-07,7,4.8,27,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-08,7,7.1,39,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-09,7,8.8,49,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-10,7,5.8,32,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-11,7,5.2,29,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-12,7,4.7,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-13,7,6.9,38,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-14,7,6.5,36,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-15,7,3.8,21,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-16,7,4.7,26,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-17,7,4.2,23,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
2020-07-18,7,6.1,34,ug/m3 LC,BOSTON KENMORE SQ,250250002,Massachusetts,736,Teledyne T640 at 5.0 LPM (Corrected),42.34887271,-71.09716279
